ProductKey,ProductName,ProductDescription,ProductSubcategoryKey,Manufacturer,BrandName,ClassID,ClassName,StyleID,StyleName,ColorID,ColorName,Weight,WeightUnitMeasureID,UnitOfMeasureID,UnitOfMeasureName,StockTypeID,StockTypeName,UnitCost,UnitPrice,AvailableForSaleDate,Status
2205,Adventure Works Lámpara de escritorio E1200 Blanco,Adventure Works Lámpara de escritorio E1200 Blanco,46,Adventure Works,Adventure Works,1,Economía,1,Product0806016,8,Blanco,"2,6",kilogramos,1,centímetros,1,Alto,"15,29","29,99",2004-06-08,Activad
2206,Adventure Works Lámpara de planta X1150 Plata,Adventure Works Lámpara de planta X1150 Plata,46,Adventure Works,Adventure Works,3,Deluxe,1,Product0806017,7,Plata,"3,2",kilogramos,1,centímetros,1,Alto,"210,72","635,99",2005-11-07,Activad
2207,Adventure Works Lámpara de planta M2150 Plata,Adventure Works Lámpara de planta M2150 Plata,46,Adventure Works,Adventure Works,2,Normal,1,Product0806018,7,Plata,3,kilogramos,1,centímetros,1,Alto,"155,89","339,00",2008-01-04,Activad
2208,Adventure Works Chandelier M8150 Plata,Adventure Works Chandelier M8150 Plata,46,Adventure Works,Adventure Works,2,Normal,5,Product0806019,7,Plata,2,kilogramos,1,centímetros,1,Alto,"123,47","268,50",2008-01-05,Activad
2209,Adventure Works Chandelier M6150 Plata,Adventure Works Chandelier M6150 Plata,46,Adventure Works,Adventure Works,2,Normal,1,Product0806020,7,Plata,4,kilogramos,1,centímetros,1,Alto,"105,76","229,99",2007-03-08,Activad
2210,Adventure Works Lámpara de pared E2150 Plata,Adventure Works Lámpara de pared E2150 Plata,46,Adventure Works,Adventure Works,1,Economía,1,Product0806021,7,Plata,"1,4",kilogramos,1,centímetros,1,Alto,"61,17","119,99",2007-02-09,Activad
2211,Adventure Works Lámpara de pared E3150 Plata,Adventure Works Lámpara de pared E3150 Plata,46,Adventure Works,Adventure Works,1,Economía,5,Product0806022,7,Plata,7,kilogramos,1,centímetros,1,Alto,"52,00","101,99",2006-03-09,Activad
2212,Adventure Works Lámpara de escritorio E1300 Plata,Adventure Works Lámpara de escritorio E1300 Plata,46,Adventure Works,Adventure Works,1,Economía,1,Product0806023,7,Plata,"19,3",kilogramos,1,centímetros,1,Alto,"40,76","79,95",2005-05-04,Activad
2213,Adventure Works Lámpara de escritorio E1200 Plata,Adventure Works Lámpara de escritorio E1200 Plata,46,Adventure Works,Adventure Works,1,Economía,5,Product0806024,7,Plata,"4,5",kilogramos,1,centímetros,1,Alto,"15,29","29,99",2004-06-08,Activad
2214,Adventure Works Lámpara de planta X1150 Gris,Adventure Works Lámpara de planta X1150 Gris,46,Adventure Works,Adventure Works,3,Deluxe,1,Product0806025,11,Gris,2,kilogramos,1,centímetros,1,Alto,"210,72","635,99",2005-11-07,Activad
2215,Adventure Works Lámpara de planta M2150 Gris,Adventure Works Lámpara de planta M2150 Gris,46,Adventure Works,Adventure Works,2,Normal,1,Product0806026,11,Gris,4,kilogramos,1,centímetros,1,Alto,"155,89","339,00",2008-01-04,Activad
2216,Adventure Works Chandelier M8150 Gris,Adventure Works Chandelier M8150 Gris,46,Adventure Works,Adventure Works,2,Normal,1,Product0806027,11,Gris,8,kilogramos,1,centímetros,1,Alto,"123,47","268,50",2008-01-05,Activad
2217,Adventure Works Chandelier M6150 Gris,Adventure Works Chandelier M6150 Gris,46,Adventure Works,Adventure Works,2,Normal,1,Product0806028,11,Gris,"3,8",kilogramos,1,centímetros,1,Alto,"105,76","229,99",2007-03-08,Activad
2218,Adventure Works Lámpara de pared E2150 Gris,Adventure Works Lámpara de pared E2150 Gris,46,Adventure Works,Adventure Works,1,Economía,1,Product0806029,11,Gris,"2,5",kilogramos,1,centímetros,1,Alto,"61,17","119,99",2007-02-09,Activad
2219,Adventure Works Lámpara de pared E3150 Gris,Adventure Works Lámpara de pared E3150 Gris,46,Adventure Works,Adventure Works,1,Economía,1,Product0806030,11,Gris,"3,8",kilogramos,1,centímetros,1,Alto,"52,00","101,99",2006-03-09,Activad
2220,Adventure Works Lámpara de escritorio E1300 Gris,Adventure Works Lámpara de escritorio E1300 Gris,46,Adventure Works,Adventure Works,1,Economía,1,Product0806031,11,Gris,"14,4",kilogramos,1,centímetros,1,Alto,"40,76","79,95",2005-05-04,Activad
2221,Adventure Works Lámpara de escritorio E1200 Gris,Adventure Works Lámpara de escritorio E1200 Gris,46,Adventure Works,Adventure Works,1,Economía,5,Product0806032,11,Gris,"7,9",kilogramos,1,centímetros,1,Alto,"15,29","29,99",2004-06-08,Activad
2222,Adventure Works Lámpara de planta X1150 Azul,Adventure Works Lámpara de planta X1150 Azul,46,Adventure Works,Adventure Works,3,Deluxe,1,Product0806033,3,Azul,"5,5",kilogramos,1,centímetros,1,Alto,"210,72","635,99",2005-11-07,Activad
2223,Adventure Works Lámpara de planta M2150 Azul,Adventure Works Lámpara de planta M2150 Azul,46,Adventure Works,Adventure Works,2,Normal,3,Product0806034,3,Azul,"3,3",kilogramos,1,centímetros,1,Alto,"155,89","339,00",2008-01-04,Activad
2224,Adventure Works Chandelier M8150 Azul,Adventure Works Chandelier M8150 Azul,46,Adventure Works,Adventure Works,2,Normal,3,Product0806035,3,Azul,"13,1",kilogramos,1,centímetros,1,Alto,"123,47","268,50",2008-01-05,Activad
2225,Adventure Works Chandelier M6150 Azul,Adventure Works Chandelier M6150 Azul,46,Adventure Works,Adventure Works,2,Normal,5,Product0806036,3,Azul,"10,6",kilogramos,1,centímetros,1,Alto,"105,76","229,99",2007-03-08,Activad
2226,Adventure Works Lámpara de pared E2150 Azul,Adventure Works Lámpara de pared E2150 Azul,46,Adventure Works,Adventure Works,1,Economía,1,Product0806037,3,Azul,14,kilogramos,1,centímetros,1,Alto,"61,17","119,99",2007-02-09,Activad
2227,Adventure Works Lámpara de pared E3150 Azul,Adventure Works Lámpara de pared E3150 Azul,46,Adventure Works,Adventure Works,1,Economía,2,Product0806038,3,Azul,"10,4",kilogramos,1,centímetros,1,Alto,"52,00","101,99",2006-03-09,Activad
2228,Adventure Works Lámpara de escritorio E1300 Azul,Adventure Works Lámpara de escritorio E1300 Azul,46,Adventure Works,Adventure Works,1,Economía,5,Product0806039,3,Azul,"6,6",kilogramos,1,centímetros,1,Alto,"40,76","79,95",2005-05-04,Activad
2229,Adventure Works Lámpara de escritorio E1200 Azul,Adventure Works Lámpara de escritorio E1200 Azul,46,Adventure Works,Adventure Works,1,Economía,2,Product0806040,3,Azul,4,kilogramos,1,centímetros,1,Alto,"15,29","29,99",2004-06-08,Activad
2230,WWI Lámpara de planta X115 Negro,WWI Lámpara de planta X115 Negro,46,Wide World Importers,Wide World Importers,3,Deluxe,3,Product0806041,2,Negro,2,kilogramos,1,centímetros,1,Alto,"210,72","635,99",2006-05-01,Activad
2231,WWI Lámpara de planta M215 Negro,WWI Lámpara de planta M215 Negro,46,Wide World Importers,Wide World Importers,2,Normal,1,Product0806042,2,Negro,"3,5",kilogramos,1,centímetros,1,Alto,"155,89","339,00",2008-01-04,Activad
2232,WWI Chandelier M815 Negro,WWI Chandelier M815 Negro,46,Wide World Importers,Wide World Importers,2,Normal,5,Product0806043,2,Negro,8,kilogramos,1,centímetros,1,Alto,"123,47","268,50",2008-01-05,Activad
2233,WWI Chandelier M615 Negro,WWI Chandelier M615 Negro,46,Wide World Importers,Wide World Importers,2,Normal,1,Product0806044,2,Negro,13,kilogramos,1,centímetros,1,Alto,"105,76","229,99",2007-03-08,Activad
2234,WWI Lámpara de pared E215 Negro,WWI Lámpara de pared E215 Negro,46,Wide World Importers,Wide World Importers,1,Economía,1,Product0806045,2,Negro,15,kilogramos,1,centímetros,1,Alto,"61,17","119,99",2007-02-09,Activad
2235,WWI Lámpara de pared E315 Negro,WWI Lámpara de pared E315 Negro,46,Wide World Importers,Wide World Importers,1,Economía,5,Product0806046,2,Negro,4,kilogramos,1,centímetros,1,Alto,"52,00","101,99",2006-03-09,Activad
2236,WWI Lámpara de escritorio E130 Negro,WWI Lámpara de escritorio E130 Negro,46,Wide World Importers,Wide World Importers,1,Economía,1,Product0806047,2,Negro,"10,6",kilogramos,1,centímetros,1,Alto,"40,76","79,95",2005-05-04,Activad
2237,WWI Lámpara de escritorio E120 Negro,WWI Lámpara de escritorio E120 Negro,46,Wide World Importers,Wide World Importers,1,Economía,1,Product0806048,2,Negro,7,kilogramos,1,centímetros,1,Alto,"15,29","29,99",2004-06-08,Activad
2238,WWI Lámpara de planta X115 Blanco,WWI Lámpara de planta X115 Blanco,46,Wide World Importers,Wide World Importers,3,Deluxe,3,Product0806049,8,Blanco,"18,6",kilogramos,1,centímetros,1,Alto,"210,72","635,99",2006-05-01,Activad
2239,WWI Lámpara de planta M215 Blanco,WWI Lámpara de planta M215 Blanco,46,Wide World Importers,Wide World Importers,2,Normal,1,Product0806050,8,Blanco,2,kilogramos,1,centímetros,1,Alto,"155,89","339,00",2008-01-04,Activad
2240,WWI Chandelier M815 Blanco,WWI Chandelier M815 Blanco,46,Wide World Importers,Wide World Importers,2,Normal,1,Product0806051,8,Blanco,"3,2",kilogramos,1,centímetros,1,Alto,"123,47","268,50",2008-01-05,Activad
2241,WWI Chandelier M615 Blanco,WWI Chandelier M615 Blanco,46,Wide World Importers,Wide World Importers,2,Normal,1,Product0806052,8,Blanco,"3,2",kilogramos,1,centímetros,1,Alto,"105,76","229,99",2007-03-08,Activad
2242,WWI Lámpara de pared E215 Blanco,WWI Lámpara de pared E215 Blanco,46,Wide World Importers,Wide World Importers,1,Economía,1,Product0806053,8,Blanco,"14,7",kilogramos,1,centímetros,1,Alto,"61,17","119,99",2007-02-09,Activad
2243,WWI Lámpara de pared E315 Blanco,WWI Lámpara de pared E315 Blanco,46,Wide World Importers,Wide World Importers,1,Economía,1,Product0806054,8,Blanco,"6,9",kilogramos,1,centímetros,1,Alto,"52,00","101,99",2006-03-09,Activad
2244,WWI Lámpara de escritorio E130 Blanco,WWI Lámpara de escritorio E130 Blanco,46,Wide World Importers,Wide World Importers,1,Economía,1,Product0806055,8,Blanco,7,kilogramos,1,centímetros,1,Alto,"40,76","79,95",2005-05-04,Activad
2245,WWI Lámpara de escritorio E120 Blanco,WWI Lámpara de escritorio E120 Blanco,46,Wide World Importers,Wide World Importers,1,Economía,4,Product0806056,8,Blanco,11,kilogramos,1,centímetros,1,Alto,"15,29","29,99",2004-06-08,Activad
2246,WWI Lámpara de planta X115 Plata,WWI Lámpara de planta X115 Plata,46,Wide World Importers,Wide World Importers,3,Deluxe,3,Product0806057,7,Plata,8,kilogramos,1,centímetros,1,Alto,"210,72","635,99",2006-05-01,Activad
2247,WWI Lámpara de planta M215 Plata,WWI Lámpara de planta M215 Plata,46,Wide World Importers,Wide World Importers,2,Normal,1,Product0806058,7,Plata,"12,4",kilogramos,1,centímetros,1,Alto,"155,89","339,00",2008-01-04,Activad
2248,WWI Chandelier M815 Plata,WWI Chandelier M815 Plata,46,Wide World Importers,Wide World Importers,2,Normal,1,Product0806059,7,Plata,"9,6",kilogramos,1,centímetros,1,Alto,"123,47","268,50",2008-01-05,Activad
2249,WWI Chandelier M615 Plata,WWI Chandelier M615 Plata,46,Wide World Importers,Wide World Importers,2,Normal,1,Product0806060,7,Plata,"4,6",kilogramos,1,centímetros,1,Alto,"105,76","229,99",2007-03-08,Activad
2250,WWI Lámpara de pared E215 Plata,WWI Lámpara de pared E215 Plata,46,Wide World Importers,Wide World Importers,1,Economía,1,Product0806061,7,Plata,4,kilogramos,1,centímetros,1,Alto,"61,17","119,99",2007-02-09,Activad
2251,WWI Lámpara de pared E315 Plata,WWI Lámpara de pared E315 Plata,46,Wide World Importers,Wide World Importers,1,Economía,1,Product0806062,7,Plata,"2,6",kilogramos,1,centímetros,1,Alto,"52,00","101,99",2006-03-09,Activad
2252,WWI Lámpara de escritorio E130 Plata,WWI Lámpara de escritorio E130 Plata,46,Wide World Importers,Wide World Importers,1,Economía,1,Product0806063,7,Plata,"3,2",kilogramos,1,centímetros,1,Alto,"40,76","79,95",2005-05-04,Activad
2253,WWI Lámpara de escritorio E120 Plata,WWI Lámpara de escritorio E120 Plata,46,Wide World Importers,Wide World Importers,1,Economía,1,Product0806064,7,Plata,3,kilogramos,1,centímetros,1,Alto,"15,29","29,99",2004-06-08,Activad
2254,WWI Lámpara de planta X115 Gris,WWI Lámpara de planta X115 Gris,46,Wide World Importers,Wide World Importers,3,Deluxe,5,Product0806065,11,Gris,2,kilogramos,1,centímetros,1,Alto,"210,72","635,99",2006-05-01,Activad
2255,WWI Lámpara de planta M215 Gris,WWI Lámpara de planta M215 Gris,46,Wide World Importers,Wide World Importers,2,Normal,1,Product0806066,11,Gris,4,kilogramos,1,centímetros,1,Alto,"155,89","339,00",2008-01-04,Activad
2256,WWI Chandelier M815 Gris,WWI Chandelier M815 Gris,46,Wide World Importers,Wide World Importers,2,Normal,1,Product0806067,11,Gris,"1,4",kilogramos,1,centímetros,1,Alto,"123,47","268,50",2008-01-05,Activad
2257,WWI Chandelier M615 Gris,WWI Chandelier M615 Gris,46,Wide World Importers,Wide World Importers,2,Normal,5,Product0806068,11,Gris,7,kilogramos,1,centímetros,1,Alto,"105,76","229,99",2007-03-08,Activad
2258,WWI Lámpara de pared E215 Gris,WWI Lámpara de pared E215 Gris,46,Wide World Importers,Wide World Importers,1,Economía,1,Product0806069,11,Gris,"19,3",kilogramos,1,centímetros,1,Alto,"61,17","119,99",2007-02-09,Activad
2259,WWI Lámpara de pared E315 Gris,WWI Lámpara de pared E315 Gris,46,Wide World Importers,Wide World Importers,1,Economía,5,Product0806070,11,Gris,"4,5",kilogramos,1,centímetros,1,Alto,"52,00","101,99",2006-03-09,Activad
2260,WWI Lámpara de escritorio E130 Gris,WWI Lámpara de escritorio E130 Gris,46,Wide World Importers,Wide World Importers,1,Economía,1,Product0806071,11,Gris,2,kilogramos,1,centímetros,1,Alto,"40,76","79,95",2005-05-04,Activad
2261,WWI Lámpara de escritorio E120 Gris,WWI Lámpara de escritorio E120 Gris,46,Wide World Importers,Wide World Importers,1,Economía,1,Product0806072,11,Gris,4,kilogramos,1,centímetros,1,Alto,"15,29","29,99",2004-06-08,Activad
2262,WWI Lámpara de planta X115 Azul,WWI Lámpara de planta X115 Azul,46,Wide World Importers,Wide World Importers,3,Deluxe,1,Product0806073,3,Azul,8,kilogramos,1,centímetros,1,Alto,"210,72","635,99",2006-05-01,Activad
2263,WWI Lámpara de planta M215 Azul,WWI Lámpara de planta M215 Azul,46,Wide World Importers,Wide World Importers,2,Normal,1,Product0806074,3,Azul,"3,8",kilogramos,1,centímetros,1,Alto,"155,89","339,00",2008-01-04,Activad
2264,WWI Chandelier M815 Azul,WWI Chandelier M815 Azul,46,Wide World Importers,Wide World Importers,2,Normal,1,Product0806075,3,Azul,"2,5",kilogramos,1,centímetros,1,Alto,"123,47","268,50",2008-01-05,Activad
2265,WWI Chandelier M615 Azul,WWI Chandelier M615 Azul,46,Wide World Importers,Wide World Importers,2,Normal,1,Product0806076,3,Azul,"3,8",kilogramos,1,centímetros,1,Alto,"105,76","229,99",2007-03-08,Activad
2266,WWI Lámpara de pared E215 Azul,WWI Lámpara de pared E215 Azul,46,Wide World Importers,Wide World Importers,1,Economía,1,Product0806077,3,Azul,"14,4",kilogramos,1,centímetros,1,Alto,"61,17","119,99",2007-02-09,Activad
2267,WWI Lámpara de pared E315 Azul,WWI Lámpara de pared E315 Azul,46,Wide World Importers,Wide World Importers,1,Economía,5,Product0806078,3,Azul,"7,9",kilogramos,1,centímetros,1,Alto,"52,00","101,99",2006-03-09,Activad
2268,WWI Lámpara de escritorio E130 Azul,WWI Lámpara de escritorio E130 Azul,46,Wide World Importers,Wide World Importers,1,Economía,1,Product0806079,3,Azul,"5,5",kilogramos,1,centímetros,1,Alto,"40,76","79,95",2005-05-04,Activad
2269,WWI Lámpara de escritorio E120 Azul,WWI Lámpara de escritorio E120 Azul,46,Wide World Importers,Wide World Importers,1,Economía,3,Product0806080,3,Azul,"3,3",kilogramos,1,centímetros,1,Alto,"15,29","29,99",2004-06-08,Activad
2270,Proseware Lámpara de planta X0115 Negro,Proseware Lámpara de planta X0115 Negro,46,"Proseware, Inc.",Proseware,3,Deluxe,3,Product0806081,2,Negro,"13,1",kilogramos,1,centímetros,1,Alto,"210,72","635,99",2007-08-07,Activad
2271,Proseware Lámpara de planta M0215 Negro,Proseware Lámpara de planta M0215 Negro,46,"Proseware, Inc.",Proseware,2,Normal,5,Product0806082,2,Negro,"10,6",kilogramos,1,centímetros,1,Alto,"155,89","339,00",2008-01-04,Activad
2272,Proseware Chandelier M0815 Negro,Proseware Chandelier M0815 Negro,46,"Proseware, Inc.",Proseware,2,Normal,1,Product0806083,2,Negro,14,kilogramos,1,centímetros,1,Alto,"123,47","268,50",2008-01-05,Activad
2273,Proseware Chandelier M0615 Negro,Proseware Chandelier M0615 Negro,46,"Proseware, Inc.",Proseware,2,Normal,2,Product0806084,2,Negro,"10,4",kilogramos,1,centímetros,1,Alto,"105,76","229,99",2007-03-08,Activad
2274,Proseware Lámpara de pared E0215 Negro,Proseware Lámpara de pared E0215 Negro,46,"Proseware, Inc.",Proseware,1,Economía,5,Product0806085,2,Negro,"6,6",kilogramos,1,centímetros,1,Alto,"61,17","119,99",2007-02-09,Activad
2275,Proseware Lámpara de pared E0315 Negro,Proseware Lámpara de pared E0315 Negro,46,"Proseware, Inc.",Proseware,1,Economía,2,Product0806086,2,Negro,4,kilogramos,1,centímetros,1,Alto,"52,00","101,99",2006-03-09,Activad
2276,Proseware Lámpara de escritorio E0130 Negro,Proseware Lámpara de escritorio E0130 Negro,46,"Proseware, Inc.",Proseware,1,Economía,3,Product0806087,2,Negro,2,kilogramos,1,centímetros,1,Alto,"40,76","79,95",2005-05-04,Activad
2277,Proseware Lámpara de escritorio E0120 Negro,Proseware Lámpara de escritorio E0120 Negro,46,"Proseware, Inc.",Proseware,1,Economía,1,Product0806088,2,Negro,"3,5",kilogramos,1,centímetros,1,Alto,"15,29","29,99",2004-06-08,Activad
2278,Proseware Lámpara de planta X0115 Blanco,Proseware Lámpara de planta X0115 Blanco,46,"Proseware, Inc.",Proseware,3,Deluxe,5,Product0806089,8,Blanco,8,kilogramos,1,centímetros,1,Alto,"210,72","635,99",2007-08-07,Activad
2279,Proseware Lámpara de planta M0215 Blanco,Proseware Lámpara de planta M0215 Blanco,46,"Proseware, Inc.",Proseware,2,Normal,1,Product0806090,8,Blanco,13,kilogramos,1,centímetros,1,Alto,"155,89","339,00",2008-01-04,Activad
2280,Proseware Chandelier M0815 Blanco,Proseware Chandelier M0815 Blanco,46,"Proseware, Inc.",Proseware,2,Normal,1,Product0806091,8,Blanco,15,kilogramos,1,centímetros,1,Alto,"123,47","268,50",2008-01-05,Activad
2281,Proseware Chandelier M0615 Blanco,Proseware Chandelier M0615 Blanco,46,"Proseware, Inc.",Proseware,2,Normal,5,Product0806092,8,Blanco,4,kilogramos,1,centímetros,1,Alto,"105,76","229,99",2007-03-08,Activad
2282,Proseware Lámpara de pared E0215 Blanco,Proseware Lámpara de pared E0215 Blanco,46,"Proseware, Inc.",Proseware,1,Economía,1,Product0806093,8,Blanco,"3,2",kilogramos,1,centímetros,1,Alto,"61,17","119,99",2007-02-09,Activad
2283,Proseware Lámpara de pared E0315 Blanco,Proseware Lámpara de pared E0315 Blanco,46,"Proseware, Inc.",Proseware,1,Economía,1,Product0806094,8,Blanco,3,kilogramos,1,centímetros,1,Alto,"52,00","101,99",2006-03-09,Activad
2284,Proseware Lámpara de escritorio E0130 Blanco,Proseware Lámpara de escritorio E0130 Blanco,46,"Proseware, Inc.",Proseware,1,Economía,5,Product0806095,8,Blanco,2,kilogramos,1,centímetros,1,Alto,"40,76","79,95",2005-05-04,Activad
2285,Proseware Lámpara de escritorio E0120 Blanco,Proseware Lámpara de escritorio E0120 Blanco,46,"Proseware, Inc.",Proseware,1,Economía,1,Product0806096,8,Blanco,4,kilogramos,1,centímetros,1,Alto,"15,29","29,99",2004-06-08,Activad
2286,Proseware Lámpara de planta X0115 Plata,Proseware Lámpara de planta X0115 Plata,46,"Proseware, Inc.",Proseware,3,Deluxe,1,Product0806097,7,Plata,"1,4",kilogramos,1,centímetros,1,Alto,"210,72","635,99",2007-08-07,Activad
2287,Proseware Lámpara de planta M0215 Plata,Proseware Lámpara de planta M0215 Plata,46,"Proseware, Inc.",Proseware,2,Normal,5,Product0806098,7,Plata,7,kilogramos,1,centímetros,1,Alto,"155,89","339,00",2008-01-04,Activad
2288,Proseware Chandelier M0815 Plata,Proseware Chandelier M0815 Plata,46,"Proseware, Inc.",Proseware,2,Normal,1,Product0806099,7,Plata,"19,3",kilogramos,1,centímetros,1,Alto,"123,47","268,50",2008-01-05,Activad
2289,Proseware Chandelier M0615 Plata,Proseware Chandelier M0615 Plata,46,"Proseware, Inc.",Proseware,2,Normal,5,Product0806100,7,Plata,"4,5",kilogramos,1,centímetros,1,Alto,"105,76","229,99",2007-03-08,Activad
2290,Proseware Lámpara de pared E0215 Plata,Proseware Lámpara de pared E0215 Plata,46,"Proseware, Inc.",Proseware,1,Economía,1,Product0806101,7,Plata,2,kilogramos,1,centímetros,1,Alto,"61,17","119,99",2007-02-09,Activad
2291,Proseware Lámpara de pared E0315 Plata,Proseware Lámpara de pared E0315 Plata,46,"Proseware, Inc.",Proseware,1,Economía,1,Product0806102,7,Plata,4,kilogramos,1,centímetros,1,Alto,"52,00","101,99",2006-03-09,Activad
2292,Proseware Lámpara de escritorio E0130 Plata,Proseware Lámpara de escritorio E0130 Plata,46,"Proseware, Inc.",Proseware,1,Economía,1,Product0806103,7,Plata,8,kilogramos,1,centímetros,1,Alto,"40,76","79,95",2005-05-04,Activad
2293,Proseware Lámpara de escritorio E0120 Plata,Proseware Lámpara de escritorio E0120 Plata,46,"Proseware, Inc.",Proseware,1,Economía,1,Product0806104,7,Plata,"3,8",kilogramos,1,centímetros,1,Alto,"15,29","29,99",2004-06-08,Activad
2294,Proseware Lámpara de planta X0115 Gris,Proseware Lámpara de planta X0115 Gris,46,"Proseware, Inc.",Proseware,3,Deluxe,1,Product0806105,11,Gris,"2,5",kilogramos,1,centímetros,1,Alto,"210,72","635,99",2007-08-07,Activad
2295,Proseware Lámpara de planta M0215 Gris,Proseware Lámpara de planta M0215 Gris,46,"Proseware, Inc.",Proseware,2,Normal,1,Product0806106,11,Gris,"3,8",kilogramos,1,centímetros,1,Alto,"155,89","339,00",2008-01-04,Activad
